epoch,train_loss,val_loss,val_f1,val_accuracy,val_precision,val_recall
1,0.45438650841294564,1.8960057967780657,0.33506979844961793,0.43799472295514513,0.4895229112220736,0.5295698924731183
2,0.14827462371703698,0.27331939250519116,0.7857599637825194,0.9287598944591029,0.949271234383594,0.7819995864350703
3,0.1768558684771131,0.12541465068738925,0.8714825560651845,0.9494283201407212,0.9326280587413797,0.8415529363110008
4,0.146379399766617,0.2970794128449003,0.8438308489469053,0.945910290237467,0.9387228883688388,0.8346774193548387
5,0.13596556591093314,0.3335104586790818,0.5116615036565635,0.8605980650835532,0.49341700573931,0.5336021505376344
6,0.130648630292729,0.13632261717696934,0.8438308489469053,0.945910290237467,0.9387228883688388,0.8346774193548387
7,0.1478818652018077,0.09663953519407446,0.8454609303432582,0.9463500439753738,0.9389668810192313,0.8360215053763441
8,0.11694230521615051,0.07626370637757063,0.8771824433592793,0.955584872471416,0.9442168168390869,0.864247311827957
9,0.13650429926271504,0.13843691969583616,0.8851388204189715,0.9371152154793315,0.8597348462345789,0.930334279780214
10,0.11302578912874238,0.5337578119053166,0.7060540929300252,0.6956904133685137,0.7585838592090307,0.7982780538405179
11,0.11324242157353681,0.1383995206186199,0.8769036302506263,0.9507475813544415,0.9389395496189743,0.8458436724565757
12,0.10843924398726631,0.12406874586981226,0.9120691595400017,0.9573438874230431,0.8882163943755483,0.9443929594868155
13,0.1093291329825215,0.12393905374441844,0.8438308489469053,0.945910290237467,0.9387228883688388,0.8346774193548387
14,0.08979598454687278,0.16280360852770356,0.8616325131828312,0.9173262972735268,0.839698008321397,0.9165812235454952
15,0.08698094309080363,0.06284307597717803,0.9060596969095349,0.965259454705365,0.9499879618835217,0.8938172043010753
16,0.08360850277536327,0.1791219361250927,0.8508952261458248,0.9076517150395779,0.8317990930284547,0.9098575071640771
17,0.0774016233784158,0.09220844033446979,0.8739974050214958,0.9498680738786279,0.9334029281369213,0.8423800661703887
18,0.06262451861934705,0.047260340925702526,0.9424994953774583,0.9771328056288479,0.9295653579405196,0.9581460157215343
19,0.05477757689775489,0.13595280804808138,0.744270629194602,0.9155672823218998,0.8452850877192982,0.7166046319272126
20,0.04998400327652416,0.5647096400629982,0.8198867608154122,0.8777484608619174,0.8126918354818907,0.8890751110760575
21,0.050086999919193416,0.12920045134469724,0.8981686326829365,0.9472295514511874,0.8726961757596685,0.9373636196335148
22,0.052558507662892225,0.09076034204940997,0.8521526203617404,0.9476693051890941,0.9024590163934426,0.8650633189141747
23,0.041200135185000104,0.28378207461290855,0.589255184269329,0.8887423043095867,0.5643135942901751,0.6196236559139785
24,0.03147849793349058,0.4649805327518634,0.8403331088024473,0.8944591029023746,0.8277608580508474,0.9048426532060888
25,0.03392300740455247,0.02612621365516408,0.9686173128198754,0.9885664028144239,0.9693396226415094,0.9713027396401479
26,0.033426026911171657,0.07885194711367499,0.9447738961235583,0.9665787159190853,0.9274809160305344,0.9754756755062379
27,0.025813213130821983,0.051451417873879746,0.9537529587835347,0.9775725593667546,0.9462025316455696,0.9688499153658078
28,0.028968744329352387,0.04506571159395819,0.9647811543806721,0.9815303430079155,0.9539473684210527,0.9806791110275218
29,0.028352889801072693,0.10707611862566771,0.9360811377130681,0.9608619173262972,0.9190909090909091,0.970205629741082
30,0.019094168915238127,0.0882380000506458,0.8203781512605042,0.9542656112576957,0.9103448275862069,0.8333333333333333
31,0.019627719794420635,0.09015193712637942,0.8192212063216261,0.9520668425681619,0.9076271186440679,0.8331021566046016
32,0.017563558285426304,0.019140615674323857,0.9908773437604707,0.9964819700967458,0.9896907216494846,0.992367249702213
33,0.02001622156128868,0.024832458857024252,0.9806758860192121,0.990325417766051,0.9735576923076923,0.9893854617265375
34,0.022226892788076436,0.15716874193180624,0.7044802498611126,0.9335971855760774,0.8879821958456973,0.7632005830355464
35,0.015760145836153292,0.026913755484049846,0.9764857027222988,0.9894459102902374,0.9714285714285714,0.9835864522600464
36,0.017731812908275548,0.031772147857550476,0.9533985099732866,0.9854881266490765,0.9623287671232876,0.9523031471381105
37,0.018334343496912056,0.1031660235232183,0.7855845085435986,0.9463500439753738,0.900974025974026,0.8096749420099053
38,0.017180052157688055,0.07087269410320615,0.8581023008381643,0.961301671064204,0.9197080291970803,0.8628651808664034
39,0.013776078998113762,0.07278824106461665,0.854964786541704,0.9599824098504838,0.917870036101083,0.860651369820074
40,0.013850383301361268,0.05031502293709505,0.9306993451687677,0.978891820580475,0.9487179487179487,0.9295616262303303
41,0.016083142344790018,0.02512048935909201,0.973118639347631,0.9912049252418645,0.9757281553398058,0.9731364804714437
42,0.013176585670507232,0.0534199626465953,0.9123937980750914,0.9731750219876869,0.938259109311741,0.9126191147890415
