epoch,train_loss,val_loss,val_f1,val_accuracy,val_precision,val_recall
1,0.6391531725724539,0.4925778329372406,0.7632129322854128,0.8316958564715934,0.7162298265289972,0.8316958564715934
2,0.4562047692862424,0.4798844963312149,0.7632129322854128,0.8316958564715934,0.7162298265289972,0.8316958564715934
3,0.472164483684482,0.4558501660823822,0.7632129322854128,0.8316958564715934,0.7162298265289972,0.8316958564715934
4,0.4689736745574258,0.4580482691526413,0.7632129322854128,0.8316958564715934,0.7162298265289972,0.8316958564715934
5,0.44347936005303357,0.46489484906196593,0.7632129322854128,0.8316958564715934,0.7162298265289972,0.8316958564715934
6,0.4411950249112014,0.45191428661346433,0.7632129322854128,0.8316958564715934,0.7162298265289972,0.8316958564715934
7,0.4514008164405823,0.46456130146980285,0.7632129322854128,0.8316958564715934,0.7162298265289972,0.8316958564715934
8,0.44778013906695624,0.45404140651226044,0.7632129322854128,0.8316958564715934,0.7162298265289972,0.8316958564715934
9,0.44996623107881256,0.47225117683410645,0.7632129322854128,0.8316958564715934,0.7162298265289972,0.8316958564715934
10,0.4658325251304742,0.46216991245746614,0.7632129322854128,0.8316958564715934,0.7162298265289972,0.8316958564715934
11,0.455346658374324,0.4530307769775391,0.7632129322854128,0.8316958564715934,0.7162298265289972,0.8316958564715934
12,0.43251897620432306,0.44994066655635834,0.7632129322854128,0.8316958564715934,0.7162298265289972,0.8316958564715934
13,0.42935972389849747,0.44354993999004366,0.7632129322854128,0.8316958564715934,0.7162298265289972,0.8316958564715934
14,0.44111289038802637,0.4459704428911209,0.7632129322854128,0.8316958564715934,0.7162298265289972,0.8316958564715934
15,0.43831978331912647,0.44881096184253694,0.7710988609398018,0.8342588637334473,0.7780087928538216,0.8342588637334473
16,0.4265797102090084,0.4376692473888397,0.7690315248307008,0.8342588637334473,0.7977495195643913,0.8342588637334473
17,0.44141546320734604,0.44331934452056887,0.7632129322854128,0.8316958564715934,0.7162298265289972,0.8316958564715934
18,0.444407809864391,0.4432096481323242,0.7632129322854128,0.8316958564715934,0.7162298265289972,0.8316958564715934
19,0.4456434611118201,0.44160760641098024,0.7632129322854128,0.8316958564715934,0.7162298265289972,0.8316958564715934
